"gender","age","race","samerace","field","interests_correlate","met","decision","match","guess_prob_liked","like","expected_happy_with_sd_people","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","importance_same_race","importance_same_religion","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important"
"female",26,"Other",0,"Masters in Public Administration",0.68,0,1,1,5.5,8.2,6,6.625,5.5,10,6.14285714285714,6.625,5.5,10,10,6.4,6.4,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"Other",0,"Masters in Public Administration",-0.26,0,1,1,5.5,7.3,6,6.625,5.5,10,6.14285714285714,6.625,10,9.1,8.2,8.2,7.3,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"Other",0,"Masters in Public Administration",-0.01,0,1,1,5.5,5.5,6,6.625,5.5,10,6.14285714285714,6.625,5.5,10,8.2,8.2,5.5,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"Other",0,"Masters in Public Administration",0.42,0,1,1,5.5,6.4,6,6.625,5.5,10,6.14285714285714,6.625,8.2,9.1,9.1,7.3,6.4,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"Other",0,"Masters in Public Administration",0.21,0,1,1,5.5,7.3,6,6.625,5.5,10,6.14285714285714,6.625,6.4,8.2,9.1,6.4,6.4,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"Other",0,"Masters in Public Administration",0.1,0,1,0,5.5,7.3,6,6.625,5.5,10,6.14285714285714,6.625,6.4,7.3,8.2,7.3,9.1,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"Other",0,"Masters in Public Administration",-0.35,0,1,1,6.4,7.3,6,6.625,5.5,10,6.14285714285714,6.625,8.2,5.5,5.5,6.4,5.5,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"Other",0,"Masters in Public Administration",-0.23,0,1,0,5.5,8.2,6,6.625,5.5,10,6.14285714285714,6.625,7.3,8.2,7.3,8.2,7.3,4,3,1,8,6,7,2.8,2.28571428571429,10,6.25,8,10,10,9,9,8,3.7,1.9,1,2.8,2.91489361702128,4.6,6.4,2.69811320754717,4
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.3,0,0,0,3.7,6.4,7,5.5,7.75,10,4.85714285714286,8.875,6.4,10,10,6.4,6.4,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.65,1,0,0,1.9,1.9,7,5.5,7.75,10,4.85714285714286,8.875,1.9,1.9,1.9,1.9,1.9,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",0,"Masters of Social Work&Education",-0.15,0,1,1,6.4,7.3,7,5.5,7.75,10,4.85714285714286,8.875,6.4,10,10,10,6.4,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.17,1,0,0,1.9,10,7,5.5,7.75,10,4.85714285714286,8.875,10,10,10,10,10,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",0,"Masters of Social Work&Education",0.24,0,0,0,1.9,6.4,7,5.5,7.75,10,4.85714285714286,8.875,5.5,7.3,7.3,7.3,7.3,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.15,0,0,0,1.9,6.4,7,5.5,7.75,10,4.85714285714286,8.875,5.5,10,6.4,4.6,6.4,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.41,0,1,0,1.9,7.3,7,5.5,7.75,10,4.85714285714286,8.875,5.5,10,8.2,6.4,9.1,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.07,0,0,0,5.5,5.5,7,5.5,7.75,10,4.85714285714286,8.875,5.5,6.4,6.4,4.6,5.5,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.49,0,1,1,9.1,9.1,7,5.5,7.75,10,4.85714285714286,8.875,9.1,9.1,9.1,9.1,9.1,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"female",26,"European/Caucasian-American",1,"Masters of Social Work&Education",0.08,0,1,0,10,9.1,7,5.5,7.75,10,4.85714285714286,8.875,9.1,9.1,8.2,10,8.2,9,9,9,7,6,6,7.3,1.64285714285714,7,6.25,5,6,6.625,7,8,7,7.3,4.6,4,2.35,3.87234042553191,3.7,8.2,2.69811320754717,2.5
"male",27,"European/Caucasian-American",0,"Finance",0.14,0,0,0,4.6,7.3,7,7.75,8.875,6.625,7.42857142857143,4.375,6.4,8.2,8.2,8.2,8.2,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",1,"Finance",0.29,0,0,0,2.8,7.3,7,7.75,8.875,6.625,7.42857142857143,4.375,8.2,7.3,6.4,9.1,7.3,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",1,"Finance",-0.24,1,0,0,2.8,5.5,7,7.75,8.875,6.625,7.42857142857143,4.375,7.3,8.2,6.4,5.5,8.2,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",1,"Finance",-0.18,0,0,0,3.7,6.4,7,7.75,8.875,6.625,7.42857142857143,4.375,6.4,7.3,8.2,7.3,7.3,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",1,"Finance",-0.43,0,0,0,5.5,6.4,7,7.75,8.875,6.625,7.42857142857143,4.375,6.4,8.2,8.2,8.2,7.3,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",0,"Finance",0.33,0,0,0,4.6,7.3,7,7.75,8.875,6.625,7.42857142857143,4.375,7.3,9.1,8.2,9.1,8.2,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",0,"Finance",0.19,0,0,0,4.6,7.3,7,7.75,8.875,6.625,7.42857142857143,4.375,7.3,8.2,8.2,8.2,7.3,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",1,"Finance",-0.03,0,0,0,4.6,7.3,7,7.75,8.875,6.625,7.42857142857143,4.375,8.2,7.3,6.4,6.4,6.4,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",0,"Finance",0.19,0,0,0,4.6,6.4,7,7.75,8.875,6.625,7.42857142857143,4.375,6.4,8.2,7.3,8.2,7.3,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",27,"European/Caucasian-American",1,"Finance",0.3,0,0,0,3.7,6.4,7,7.75,8.875,6.625,7.42857142857143,4.375,7.3,8.2,7.3,8.2,6.4,8,7,2,6,7,5,5.5,4.21428571428571,4,7,2,4,7.75,7,8,5,1.9,7.3,3,4.15,4.82978723404255,4.6,4.6,1,2.5
"male",22,"European/Caucasian-American",0,"Law",0.54,0,0,0,4.6,8.2,7,8.875,8.875,8.875,10,8.875,7.3,8.2,10,7.3,7.3,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",1,"Law",0.18,0,0,0,4.6,8.2,7,8.875,8.875,8.875,10,8.875,7.3,6.4,10,6.4,6.4,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",1,"Law",-0.14,0,0,0,3.7,7.3,7,8.875,8.875,8.875,10,8.875,6.4,7.3,10,6.4,6.4,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",1,"Law",-0.18,1,0,0,3.7,6.4,7,8.875,8.875,8.875,10,8.875,6.4,5.5,10,6.4,6.4,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",1,"Law",0,1,0,0,4.6,7.3,7,8.875,8.875,8.875,10,8.875,6.4,7.3,10,7.3,6.4,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",0,"Law",0.37,0,0,0,4.6,7.3,7,8.875,8.875,8.875,10,8.875,6.4,8.2,10,6.4,7.3,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",0,"Law",0.21,1,1,0,4.6,8.2,7,8.875,8.875,8.875,10,8.875,7.3,9.1,10,6.4,6.4,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",1,"Law",-0.11,0,1,1,4.6,9.1,7,8.875,8.875,8.875,10,8.875,8.2,8.2,10,7.3,6.4,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",0,"Law",0.03,0,1,1,4.6,8.2,7,8.875,8.875,8.875,10,8.875,8.2,8.2,10,7.3,6.4,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"European/Caucasian-American",1,"Law",0.65,0,0,0,1.9,1.9,7,8.875,8.875,8.875,10,8.875,1.9,1.9,1.9,1.9,1.9,9,7,9,8,7,6,3.7,2.92857142857143,5,4.75,6,4,6.625,7,9,5,5.5,1.9,1,6.4,1,1,8.2,1,1
"male",22,"Asian/Pacific Islander/Asian-American",1,"Law",0.16,1,1,1,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",22,"Asian/Pacific Islander/Asian-American",0,"Law",0.1,0,1,0,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",22,"Asian/Pacific Islander/Asian-American",0,"Law",0.09,0,1,0,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",22,"Asian/Pacific Islander/Asian-American",0,"Law",-0.17,1,1,0,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",22,"Asian/Pacific Islander/Asian-American",1,"Law",-0.51,1,1,0,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",22,"Asian/Pacific Islander/Asian-American",0,"Law",0.42,0,1,1,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",22,"Asian/Pacific Islander/Asian-American",0,"Law",0.68,0,1,1,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",22,"Asian/Pacific Islander/Asian-American",0,"Law",-0.15,0,1,1,10,10,3,3.25,6.625,7.75,7.42857142857143,2.125,10,10,10,10,10,7,8,2,9,5,6,4.6,5.5,7,4.75,8,10,7.75,9,9,8,1.9,3.7,5,2.71,4.4468085106383,4.42,4.24,3.37735849056604,4.6
"male",23,"European/Caucasian-American",0,"Law",0.61,0,1,1,7.3,7.3,8,8.875,8.875,8.875,8.71428571428571,8.875,7.3,8.2,9.1,8.2,9.1,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",1,"Law",-0.21,0,1,1,7.3,9.1,8,8.875,8.875,8.875,8.71428571428571,8.875,9.1,9.1,9.1,9.1,9.1,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",1,"Law",-0.04,0,1,0,7.3,7.3,8,8.875,8.875,8.875,8.71428571428571,8.875,7.3,9.1,8.2,8.2,8.2,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",1,"Law",-0.18,1,1,1,10,8.2,8,8.875,8.875,8.875,8.71428571428571,8.875,7.3,7.3,7.3,9.1,9.1,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",1,"Law",0.08,1,1,1,7.3,7.3,8,8.875,8.875,8.875,8.71428571428571,8.875,6.4,8.2,6.4,8.2,10,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",0,"Law",0.12,0,1,1,7.3,7.3,8,8.875,8.875,8.875,8.71428571428571,8.875,6.4,8.2,8.2,7.3,9.1,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",0,"Law",-0.46,1,1,1,7.3,8.2,8,8.875,8.875,8.875,8.71428571428571,8.875,8.2,8.2,9.1,8.2,9.1,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",1,"Law",-0.4,0,1,1,7.3,8.2,8,8.875,8.875,8.875,8.71428571428571,8.875,8.2,8.2,8.2,8.2,8.2,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",0,"Law",-0.26,0,1,1,7.3,7.3,8,8.875,8.875,8.875,8.71428571428571,8.875,7.3,8.2,7.3,8.2,8.2,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",23,"European/Caucasian-American",1,"Law",0.17,1,1,0,7.3,7.3,8,8.875,8.875,8.875,8.71428571428571,8.875,7.3,8.2,7.3,9.1,8.2,10,6,8,8,3,3,10,6.14285714285714,8,4.75,7,3,10,6,8,6,1.9,1.9,1,3.7,1.95744680851064,3.7,8.2,1.84905660377358,2.5
"male",24,"Latino/Hispanic American",0,"Law",0.21,0,1,1,6.4,8.2,5,6.625,6.625,6.625,8.71428571428571,8.875,8.2,7.3,9.1,6.4,9.1,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",24,"Latino/Hispanic American",0,"Law",0.32,1,1,0,1.9,10,5,6.625,6.625,6.625,8.71428571428571,8.875,10,10,10,10,7.3,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",24,"Latino/Hispanic American",0,"Law",0.21,0,1,0,7.3,9.1,5,6.625,6.625,6.625,8.71428571428571,8.875,8.2,8.2,9.1,8.2,8.2,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",24,"Latino/Hispanic American",0,"Law",-0.16,0,0,0,7.3,5.5,5,6.625,6.625,6.625,8.71428571428571,8.875,5.5,9.1,9.1,7.3,9.1,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",24,"Latino/Hispanic American",0,"Law",0.35,1,1,0,2.8,9.1,5,6.625,6.625,6.625,8.71428571428571,8.875,9.1,7.3,9.1,7.3,9.1,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",24,"Latino/Hispanic American",0,"Law",-0.27,0,1,0,4.6,8.2,5,6.625,6.625,6.625,8.71428571428571,8.875,8.2,7.3,9.1,6.4,9.1,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",24,"Latino/Hispanic American",0,"Law",-0.01,0,1,1,8.2,7.3,5,6.625,6.625,6.625,8.71428571428571,8.875,7.3,9.1,8.2,9.1,7.3,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",24,"Latino/Hispanic American",0,"Law",0.24,0,1,0,6.4,6.4,5,6.625,6.625,6.625,8.71428571428571,8.875,6.4,9.1,9.1,7.3,8.2,9,7,9,7,4,3,6.4,5.5,9,6.25,6,9,8.875,6,7,2,1.9,3.7,1,3.7,2.91489361702128,4.6,2.8,2.69811320754717,7
"male",25,"European/Caucasian-American",0,"Business",0.25,0,1,0,6.4,7.3,7,5.5,5.5,7.75,7.42857142857143,5.5,7.3,7.3,8.2,8.2,7.3,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",1,"Business",0.73,0,1,0,5.5,7.3,7,5.5,5.5,7.75,7.42857142857143,5.5,7.3,8.2,7.3,5.5,7.3,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",1,"Business",-0.3,0,1,0,7.3,6.4,7,5.5,5.5,7.75,7.42857142857143,5.5,7.3,6.4,6.4,6.4,6.4,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",1,"Business",0.37,0,1,0,6.4,6.4,7,5.5,5.5,7.75,7.42857142857143,5.5,6.4,6.4,7.3,7.3,8.2,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",1,"Business",0.06,0,0,0,7.3,6.4,7,5.5,5.5,7.75,7.42857142857143,5.5,5.5,8.2,7.3,7.3,7.3,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",0,"Business",0.19,0,1,0,6.4,6.4,7,5.5,5.5,7.75,7.42857142857143,5.5,6.4,6.4,8.2,8.2,8.2,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",0,"Business",0.59,0,1,0,7.3,7.3,7,5.5,5.5,7.75,7.42857142857143,5.5,8.2,8.2,8.2,6.4,6.4,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",1,"Business",0.28,0,1,1,6.4,7.3,7,5.5,5.5,7.75,7.42857142857143,5.5,8.2,7.3,7.3,7.3,8.2,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",25,"European/Caucasian-American",0,"Business",0.42,0,1,1,5.5,6.4,7,5.5,5.5,7.75,7.42857142857143,5.5,6.4,6.4,7.3,8.2,7.3,7,2,6,7,7,7,5.5,4.21428571428571,5,6.25,3,7,7.75,7,8,6,1.9,9.1,2,5.5,1,6.4,2.8,1,4
"male",30,"European/Caucasian-American",0,"political science",0.34,0,0,0,1.9,2.8,4,6.625,6.625,5.5,7.42857142857143,3.25,3.7,6.4,7.3,5.5,8.2,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",1,"political science",0.6,0,0,0,3.7,4.6,4,6.625,6.625,5.5,7.42857142857143,3.25,5.5,3.7,4.6,3.7,5.5,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",1,"political science",-0.26,0,0,0,2.8,2.8,4,6.625,6.625,5.5,7.42857142857143,3.25,6.4,3.7,5.5,4.6,5.5,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",1,"political science",0.35,0,1,0,4.6,6.4,4,6.625,6.625,5.5,7.42857142857143,3.25,7.3,6.4,3.7,5.5,6.4,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",1,"political science",-0.05,0,0,0,3.7,3.7,4,6.625,6.625,5.5,7.42857142857143,3.25,2.8,3.7,4.6,4.6,5.5,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",0,"political science",0.47,0,0,0,3.7,3.7,4,6.625,6.625,5.5,7.42857142857143,3.25,5.5,6.4,8.2,4.6,5.5,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",0,"political science",0.31,0,0,0,4.6,5.5,4,6.625,6.625,5.5,7.42857142857143,3.25,7.3,6.4,5.5,4.6,4.6,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",1,"political science",0.05,0,0,0,4.6,4.6,4,6.625,6.625,5.5,7.42857142857143,3.25,6.4,4.6,7.3,5.5,6.4,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",0,"political science",0.21,0,1,1,4.6,8.2,4,6.625,6.625,5.5,7.42857142857143,3.25,8.2,6.4,7.3,8.2,6.4,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
"male",30,"European/Caucasian-American",1,"political science",0.41,0,0,0,6.4,3.7,4,6.625,6.625,5.5,7.42857142857143,3.25,7.3,7.3,4.6,3.7,4.6,8,2,9,7,7,5,4.6,2.28571428571429,6,3.25,2,7,8.875,7,7,2,2.8,1.9,1,4.15,3.87234042553191,5.5,2.8,1.84905660377358,4
