"has_null","wave","gender","age","race","samerace","importance_same_race","importance_same_religion","field","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","interests_correlate","expected_happy_with_sd_people","like","guess_prob_liked","met","decision","match"
1,1,"male",22,"Asian/Pacific Islander/Asian-American",1,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.16,3,10,10,1,1,1
1,1,"male",22,"Asian/Pacific Islander/Asian-American",0,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.1,3,10,10,0,1,0
1,1,"male",22,"Asian/Pacific Islander/Asian-American",0,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.09,3,10,10,0,1,0
1,1,"male",22,"Asian/Pacific Islander/Asian-American",0,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.17,3,10,10,1,1,0
1,1,"male",22,"Asian/Pacific Islander/Asian-American",1,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.51,3,10,10,1,1,0
1,1,"male",22,"Asian/Pacific Islander/Asian-American",0,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.42,3,10,10,0,1,1
1,1,"male",22,"Asian/Pacific Islander/Asian-American",0,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,0.68,3,10,10,0,1,1
1,1,"male",22,"Asian/Pacific Islander/Asian-American",0,3,5,"Law",19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,-0.15,3,10,10,0,1,1
1,1,"male",23,"European/Caucasian-American",0,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,7,8,9,8,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.61,8,7,7,0,1,1
1,1,"male",23,"European/Caucasian-American",1,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,9,9,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.21,8,9,7,0,1,1
1,1,"male",23,"European/Caucasian-American",1,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,7,9,8,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.04,8,7,7,0,1,0
1,1,"male",23,"European/Caucasian-American",1,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,7,7,7,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.18,8,8,10,1,1,1
1,1,"male",23,"European/Caucasian-American",1,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,6,8,6,8,10,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.08,8,7,7,1,1,1
1,1,"male",23,"European/Caucasian-American",0,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,6,8,8,7,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.12,8,7,7,0,1,1
1,1,"male",23,"European/Caucasian-American",0,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,8,8,9,8,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.46,8,8,7,1,1,1
1,1,"male",23,"European/Caucasian-American",1,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,8,8,8,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.4,8,8,7,0,1,1
1,1,"male",23,"European/Caucasian-American",0,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,7,8,7,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,-0.26,8,7,7,0,1,1
1,1,"male",23,"European/Caucasian-American",1,1,1,"Law",30,5,15,40,5,5,9,9,9,9,9,7,8,7,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,0.17,8,7,7,1,1,0
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,5,8,6,0,1,1
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,10,10,10,10,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.32,5,10,1,1,1,0
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,8,8,9,8,8,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.21,5,9,7,0,1,0
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,5,9,9,7,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.16,5,5,7,0,0,0
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,9,7,9,7,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.35,5,9,2,1,1,0
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.27,5,8,4,0,1,0
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,7,9,8,9,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,-0.01,5,7,8,0,1,1
1,1,"male",24,"Latino/Hispanic American",0,3,1,"Law",30,10,20,10,10,20,7,7,7,9,9,6,9,9,7,8,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,0.24,5,6,6,0,1,0
0,1,"male",25,"European/Caucasian-American",0,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,7,7,8,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.25,7,7,6,0,1,0
0,1,"male",25,"European/Caucasian-American",1,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,7,8,7,5,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.73,7,7,5,0,1,0
0,1,"male",25,"European/Caucasian-American",1,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,7,6,6,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,-0.3,7,6,7,0,1,0
0,1,"male",25,"European/Caucasian-American",1,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,6,6,7,7,8,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.37,7,6,6,0,1,0
0,1,"male",25,"European/Caucasian-American",1,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,5,8,7,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.06,7,6,7,0,0,0
0,1,"male",25,"European/Caucasian-American",0,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,6,6,8,8,8,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.19,7,6,6,0,1,0
0,1,"male",25,"European/Caucasian-American",0,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,8,8,8,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.59,7,7,7,0,1,0
0,1,"male",25,"European/Caucasian-American",1,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,8,7,7,7,8,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.28,7,7,6,0,1,1
0,1,"male",25,"European/Caucasian-American",0,9,2,"Business",50,0,30,10,0,10,6,6,8,8,6,6,6,7,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,0.42,7,6,5,0,1,1
0,1,"male",30,"European/Caucasian-American",0,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,3,6,7,5,8,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.34,4,2,1,0,0,0
0,1,"male",30,"European/Caucasian-American",1,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,5,3,4,3,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.6,4,4,3,0,0,0
0,1,"male",30,"European/Caucasian-American",1,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,6,3,5,4,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.26,4,2,2,0,0,0
0,1,"male",30,"European/Caucasian-American",1,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,7,6,3,5,6,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.35,4,6,4,0,1,0
0,1,"male",30,"European/Caucasian-American",1,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,2,3,4,4,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,-0.05,4,3,3,0,0,0
0,1,"male",30,"European/Caucasian-American",0,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,5,6,8,4,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.47,4,3,3,0,0,0
0,1,"male",30,"European/Caucasian-American",0,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,7,6,5,4,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.31,4,5,4,0,0,0
0,1,"male",30,"European/Caucasian-American",1,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,6,4,7,5,6,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.05,4,4,4,0,0,0
0,1,"male",30,"European/Caucasian-American",0,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,8,6,7,8,6,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.21,4,8,4,0,1,1
1,1,"male",30,"European/Caucasian-American",1,1,1,"political science",35,15,25,10,5,10,7,7,6,8,4,7,7,4,3,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,0.41,4,3,6,0,0,0
0,1,"male",27,"European/Caucasian-American",0,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,5,6,8,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.5,5,7,5,0,0,0
0,1,"male",27,"European/Caucasian-American",1,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,5,7,6,0,1,0
0,1,"male",27,"European/Caucasian-American",1,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,4,5,6,4,6,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.29,5,5,1,0,0,0
0,1,"male",27,"European/Caucasian-American",1,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,6,6,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.15,5,7,7,0,0,0
0,1,"male",27,"European/Caucasian-American",1,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,5,6,5,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,5,6,5,0,0,0
0,1,"male",27,"European/Caucasian-American",0,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,7,8,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.03,5,7,6,0,0,0
0,1,"male",27,"European/Caucasian-American",0,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,8,7,6,7,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.08,5,7,5,0,1,0
0,1,"male",27,"European/Caucasian-American",1,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,9,8,8,8,7,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.17,5,7,5,0,1,1
0,1,"male",27,"European/Caucasian-American",0,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,6,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.1,5,7,5,0,0,0
1,1,"male",27,"European/Caucasian-American",1,8,8,"Business",33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,6,6,6,6,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,0.07,5,7,6,0,0,0
1,1,"male",28,"European/Caucasian-American",0,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,7,7,8,8,8,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.28,10,6.5,8,0,1,1
1,1,"male",28,"European/Caucasian-American",1,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,8,6,9,9,8,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.11,10,8,8,0,1,1
1,1,"male",28,"European/Caucasian-American",1,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,7,7,6,8,7,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.15,10,7,7,0,1,0
1,1,"male",28,"European/Caucasian-American",1,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,7,7,7,10,9,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,10,8,8,0,1,1
1,1,"male",28,"European/Caucasian-American",1,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,5,9,9,9,9,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.13,10,7,7,0,1,1
1,1,"male",28,"European/Caucasian-American",0,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,6,7,7,6,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.46,10,6,6,0,1,1
1,1,"male",28,"European/Caucasian-American",0,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,9,7,9,9,9,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.34,10,9,9,0,1,1
1,1,"male",28,"European/Caucasian-American",1,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,8,7,8,10,8,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.47,10,8,8,0,1,1
1,1,"male",28,"European/Caucasian-American",0,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,6,6,6,7,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,-0.35,10,6,6,0,1,1
1,1,"male",28,"European/Caucasian-American",1,1,1,"money",50,0,25,10,0,15,10,6,10,10,10,7,7,7,7,6,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,0.49,10,7,8,0,1,1
0,1,"male",24,"European/Caucasian-American",0,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.36,6,6,6,0,0,0
0,1,"male",24,"European/Caucasian-American",1,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,6,5,7,7,9,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.39,6,6,9,0,0,0
0,1,"male",24,"European/Caucasian-American",1,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,5,6,8,5,8,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.47,6,5,5,0,0,0
0,1,"male",24,"European/Caucasian-American",1,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,7,8,8,7,8,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.19,6,7,7,0,0,0
0,1,"male",24,"European/Caucasian-American",1,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,3,10,7,7,10,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.06,6,4,10,0,0,0
0,1,"male",24,"European/Caucasian-American",0,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,7,10,10,6,10,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.43,6,6,7,0,0,0
0,1,"male",24,"European/Caucasian-American",0,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,7,6,8,6,8,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.16,6,7,7,0,0,0
0,1,"male",24,"European/Caucasian-American",1,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,8,10,9,9,8,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.21,6,8,8,0,1,1
0,1,"male",24,"European/Caucasian-American",0,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,5,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,-0.23,6,6,6,0,0,0
0,1,"male",24,"European/Caucasian-American",1,1,1,"Finance",100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,10,10,10,10,9,9,4,10,10,8,3,8,8,6,6,5,10,0.08,6,7,7,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",1,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,6,8,7,9,5,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.23,5,9,1,1,0,0
1,2,"female",21,"Asian/Pacific Islander/Asian-American",1,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,5,8,7,5,9,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.3,5,7,2,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,5,8,8,4,9,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.43,5,6,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,7,7,8,5,7,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.4,5,6,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.01,5,5,2,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.22,5,8,2,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,4,7,7,4,7,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.06,5,5,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,7,7,7,5,6,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.08,5,6,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",1,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,9,9,10,9,9,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.28,5,9,5,0,1,0
1,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,5,7,7,7,7,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.27,5,6,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,7,4,6,4,4,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.44,5,2,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,5,8,8,5,8,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.62,5,6,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,6,8,7,7,7,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.08,5,6,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,6,8,7,6,8,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,-0.2,5,6,1,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,8,10,"Operations Research",12,18,20,16,16,18,5,9,7,9,10,5,9,9,8,9,10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,0.39,5,8,3,0,0,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.29,4,6,4,0,0,0
1,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,4,7,6,6,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.23,4,3,3,0,0,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,5,6,6,5,6,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.44,4,3,2,0,0,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,5,7,7,5,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.04,4,4,3,0,0,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,6,8,8,7,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.21,4,6,6,0,1,1
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,6,7,7,4,6,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.02,4,6,6,0,1,1
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,8,7,7,7,6,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.33,4,7,4,0,1,0
1,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,6,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.27,4,5,4,0,0,0
1,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,7,7,7,7,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.73,4,7,4,0,1,0
1,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,6,7,7,5,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.08,4,5,3,0,0,0
1,2,"female",27,"Black/African American",1,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,5,6,7,7,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.12,4,6,6,0,1,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,3,4,5,4,4,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,-0.52,4,2,1,0,0,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,3,6,7,5,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.03,4,2,2,0,0,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,7,7,8,6,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.5,4,8,5,0,1,0
0,2,"female",27,"Black/African American",0,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,4,5,5,4,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.33,4,4,2,0,0,0
0,2,"female",27,"Black/African American",1,1,2,"TC [Health Ed]",20,20,20,10,10,20,7,8,7,8,7,6,7,7,7,7,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8,0.16,4,7,6,0,1,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",1,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,5,7,6,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.22,5,8,6,0,1,0
1,2,"female",21,"Asian/Pacific Islander/Asian-American",1,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,5,7,7,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.06,5,7,6,0,0,0
1,2,"female",21,"Asian/Pacific Islander/Asian-American",1,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,6,6,7,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.41,5,6.5,5,0,1,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,5,7,8,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.35,5,7,6,0,1,1
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,7,7,7,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.17,5,9,10,1,1,1
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,6,7,7,6,7,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.1,5,7,5,0,1,1
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,7,6,7,7,7,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.52,5,7,5,0,1,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,5,6,7,6,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.21,5,6,5,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",0,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,6,6,6,8,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.58,5,6,5,0,0,0
0,2,"female",21,"Asian/Pacific Islander/Asian-American",1,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,7,7,6,7,6,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,-0.23,5,8,6,0,1,0
1,2,"female",21,"Asian/Pacific Islander/Asian-American",0,9,6,"Psychology",10,20,40,10,10,10,5,8,6,7,8,6,6,7,8,8,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,0.05,5,7,5,0,1,0
